state,company_name,date_filed,county,workers_affected,city
IL,,,Lake County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lee County,,
IL,,,Kankakee County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Boone County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Wabash County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Rock Island County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Adams County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Champaign County,,
IL,,,Winnebago County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Morgan County,,
IL,,,,,
IL,,,Lake County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Macoupin County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Madison County,,
IL,,,Vermilion County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Sangamon County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Marshall County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Vermilion County,,
IL,,,Boone County,,
IL,,,Boone County,,
IL,,,Cook County,,
IL,,,Ogle County,,
IL,,,Boone County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,La Salle County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Grundy County,,
IL,,,DeWitt County,,
IL,,,Du Page County,,
IL,,,McHenry County,,
IL,,,Lake County,,
IL,,,Lake County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Boone County,,
IL,,,Boone County,,
IL,,,Boone County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Henry County,,
IL,,,Morgan County,,
IL,,,Morgan County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Champaign County,,
IL,,,Grundy County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,DeKalb County,,
IL,,,Will County,,
IL,,,,,
IL,,,Madison County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,,,
IL,,,,,
IL,,,McHenry County,,
IL,,,Randolph County,,
IL,,,Franklin County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Madison County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Lake County,,
IL,,,Lee County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,La Salle County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,McLean County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,DeKalb County,,
IL,,,McHenry County,,
IL,,,Out of State,,
IL,,,Coles County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Grundy County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Ford County,,
IL,,,Madison County,,
IL,,,Madison County,,
IL,,,Madison County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Will County,,
IL,,,Kane County,,
IL,,,DeKalb County,,
IL,,,Putnam County,,
IL,,,Peoria County,,
IL,,,Peoria County,,
IL,,,Peoria County,,
IL,,,Peoria County,,
IL,,,Tazewell County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,,,
IL,,,Macon County,,
IL,,,Macon County,,
IL,,,Winnebago County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Champaign County,,
IL,,,Du Page County,,
IL,,,Kane County,,
IL,,,Madison County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Champaign County,,
IL,,,Ogle County,,
IL,,,Cook County,,
IL,,,Williamson County,,
IL,,,Saint Clair County,,
IL,,,Du Page County,,
IL,,,Champaign County,,
IL,,,Du Page County,,
IL,,,Tazewell County,,
IL,,,Kendall County,,
IL,,,Peoria County,,
IL,,,Peoria County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Jefferson County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Peoria County,,
IL,,,Coles County,,
IL,,,Kane County,,
IL,,,Grundy County,,
IL,,,Cook County,,
IL,,,Fayette County,,
IL,,,Madison County,,
IL,,,Lake County,,
IL,,,Lake County,,
IL,,,Ford County,,
IL,,,Macon County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Peoria County,,
IL,,,La Salle County,,
IL,,,La Salle County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Will County,,
IL,,,Lake County,,
IL,,,Champaign County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Kane County,,
IL,,,Vermilion County,,
IL,,,Montgomery County,,
IL,,,Tazewell County,,
IL,,,Tazewell County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Winnebago County,,
IL,,,Macon County,,
IL,,,Lake County,,
IL,,,Kankakee County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Champaign County,,
IL,,,Henry County,,
IL,,,Henry County,,
IL,,,Douglas County,,
IL,,,Rock Island County,,
IL,,,Tazewell County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,DeKalb County,,
IL,,,,,
IL,,,Lake County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Stephenson County,,
IL,,,Winnebago County,,
IL,,,Du Page County,,
IL,,,Kane County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lee County,,
IL,,,Cook County,,
IL,,,Montgomery County,,
IL,,,Winnebago County,,
IL,,,Peoria County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Marion County,,
IL,,,Saline County,,
IL,,,Grundy County,,
IL,,,Jefferson County,,
IL,,,Jefferson County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Bureau County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Tazewell County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Union County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Peoria County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Livingston County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Peoria County,,
IL,,,Whiteside County,,
IL,,,Cook County,,
IL,,,Sangamon County,,
IL,,,Cook County,,
IL,,,Vermilion County,,
IL,,,Lake County,,
IL,,,Will County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Pulaski County,,
IL,,,Vermilion County,,
IL,,,Boone County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Winnebago County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Rock Island County,,
IL,,,Henry County,,
IL,,,,,
IL,,,Du Page County,,
IL,,,Cass County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Macon County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Montgomery County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Ogle County,,
IL,,,Cook County,,
IL,,,La Salle County,,
IL,,,McLean County,,
IL,,,Cook County,,
IL,,,Sangamon County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Tazewell County,,
IL,,,Du Page County,,
IL,,,Morgan County,,
IL,,,Cook County,,
IL,,,Vermilion County,,
IL,,,Peoria County,,
IL,,,Lee County,,
IL,,,Du Page County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Will County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Boone County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Saint Clair County,,
IL,,,Jackson County,,
IL,,,Cook County,,
IL,,,Stephenson County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Sangamon County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Madison County,,
IL,,,Lake County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Kendall County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Kane County,,
IL,,,Kane County,,
IL,,,Kendall County,,
IL,,,Will County,,
IL,,,Winnebago County,,
IL,,,Vermilion County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Morgan County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,McHenry County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Perry County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Saint Clair County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,La Salle County,,
IL,,,McHenry County,,
IL,,,Du Page County,,
IL,,,Rock Island County,,
IL,,,Saint Clair County,,
IL,,,Lake County,,
IL,,,Clinton County,,
IL,,,DeKalb County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Peoria County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Fayette County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,,,
IL,,,Lake County,,
IL,,,Peoria County,,
IL,,,McHenry County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Macon County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Massac County,,
IL,,,Massac County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Morgan County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cass County,,
IL,,,La Salle County,,
IL,,,Woodford County,,
IL,,,Cook County,,
IL,,,Madison County,,
IL,,,McHenry County,,
IL,,,Lake County,,
IL,,,Saint Clair County,,
IL,,,Franklin County,,
IL,,,Cook County,,
IL,,,Livingston County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Kankakee County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Adams County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Gallatin County,,
IL,,,Du Page County,,
IL,,,Macoupin County,,
IL,,,Saint Clair County,,
IL,,,Cook County,,
IL,,,Perry County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Peoria County,,
IL,,,Kane County,,
IL,,,Vermilion County,,
IL,,,Vermilion County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kendall County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Jackson County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Massac County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Will County,,
IL,,,,,
IL,,,Lake County,,
IL,,,McHenry County,,
IL,,,DeKalb County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Winnebago County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,DeKalb County,,
IL,,,Cook County,,
IL,,,Madison County,,
IL,,,Clinton County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Will County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Vermilion County,,
IL,,,Iroquois County,,
IL,,,Henry County,,
IL,,,Cook County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Kane County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Kendall County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Montgomery County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,McHenry County,,
IL,,,Kendall County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Peoria County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,McLean County,,
IL,,,Du Page County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Clay County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Edgar County,,
IL,,,Sangamon County,,
IL,,,Champaign County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,McHenry County,,
IL,,,Lee County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Rock Island County,,
IL,,,Champaign County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Jackson County,,
IL,,,Cook County,,
IL,,,La Salle County,,
IL,,,Will County,,
IL,,,Effingham County,,
IL,,,Vermilion County,,
IL,,,Cook County,,
IL,,,Peoria County,,
IL,,,Cook County,,
IL,,,La Salle County,,
IL,,,Cook County,,
IL,,,Rock Island County,,
IL,,,Adams County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,DeKalb County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Winnebago County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Boone County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Pulaski County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Will County,,
IL,,,Kane County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,McDonough County,,
IL,,,Du Page County,,
IL,,,Madison County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Will County,,
IL,,,Will County,,
IL,,,Sangamon County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Jo Daviess County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Sangamon County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Ogle County,,
IL,,,Du Page County,,
IL,,,McLean County,,
IL,,,Cook County,,
IL,,,Kankakee County,,
IL,,,Cook County,,
IL,,,Calhoun County,,
IL,,,Saline County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Richland County,,
IL,,,Cook County,,
IL,,,La Salle County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kankakee County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Grundy County,,
IL,,,Lake County,,
IL,,,La Salle County,,
IL,,,Carroll County,,
IL,,,Montgomery County,,
IL,,,Cook County,,
IL,,,Wabash County,,
IL,,,Fulton County,,
IL,,,Cook County,,
IL,,,Winnebago County,,
IL,,,Du Page County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Tazewell County,,
IL,,,Du Page County,,
IL,,,Lawrence County,,
IL,,,Hamilton County,,
IL,,,Cook County,,
IL,,,Henry County,,
IL,,,Will County,,
IL,,,Ogle County,,
IL,,,Will County,,
IL,,,Adams County,,
IL,,,Saint Clair County,,
IL,,,Lake County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Lake County,,
IL,,,Madison County,,
IL,,,Kendall County,,
IL,,,Kankakee County,,
IL,,,Will County,,
IL,,,Kane County,,
IL,,,Saint Clair County,,
IL,,,Randolph County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Madison County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,,,
IL,,,Cook County,,
IL,,,Sangamon County,,
IL,,,Cook County,,
IL,,,Vermilion County,,
IL,,,Vermilion County,,
IL,,,Marion County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Adams County,,
IL,,,Ogle County,,
IL,,,Rock Island County,,
IL,,,Will County,,
IL,,,Winnebago County,,
IL,,,Jasper County,,
IL,,,Boone County,,
IL,,,Peoria County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,McHenry County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Kankakee County,,
IL,,,Boone County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Boone County,,
IL,,,Boone County,,
IL,,,Du Page County,,
IL,,,Tazewell County,,
IL,,,Boone County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Grundy County,,
IL,,,Kankakee County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Out of State,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Adams County,,
IL,,,Cook County,,
IL,,,McLean County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Coles County,,
IL,,,Will County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Rock Island County,,
IL,,,Saint Clair County,,
IL,,,Macon County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Du Page County,,
IL,,,Montgomery County,,
IL,,,Kane County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,La Salle County,,
IL,,,Du Page County,,
IL,,,Champaign County,,
IL,,,Du Page County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Will County,,
IL,,,Kankakee County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Lake County,,
IL,,,Lake County,,
IL,,,Kane County,,
IL,,,Tazewell County,,
IL,,,Cook County,,
IL,,,Du Page County,,
IL,,,Champaign County,,
IL,,,Saint Clair County,,
IL,,,Cook County,,
IL,,,DeWitt County,,
IL,,,Lake County,,
IL,,,Champaign County,,
IL,,,Cook County,,
IL,,,Macon County,,
IL,,,Du Page County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Cook County,,
IL,,,Lake County,,
IL,,,Cook County,,
IL,,,Williamson County,,
IL,,,Cook County,,
